rating,date,review,review_length,review_z,keywords
6.0,2021-05-20,well made long bleak Also hated kid obsessed First Nations cultural stereotype get supposed symbolic rich family insensitivity using bastardized version people sacred cultural artifact symbolism movie seems still great Idk,326,0.15909808731170436,still made also rich get
8.0,2021-05-18,Parasite original social satire feature come 2010s comedy drama mystery suspense somewhat horror ending wasnt good felt like didnt know give film type commentary satisfying ending mostly Parasite fantastic film must seen,333,0.17517440071743415,ending parasite film come original
10.0,2021-05-15,struggling Kim family see opportunity son start working wealthy Park family Soon find way work within household start living parasitic life,200,-0.1302755539914318,start family kim find work
10.0,2021-05-14,uncommon film incredible storytelling unsuspecting package wont even realize intricacy zany mixture comedy suspense well youve watched movie Masterful Flawless direction cinematography,254,-0.006258279147230576,comedy incredible watched cinematography even
6.0,2021-05-09,toxicity victimthought,33,-0.5138104595281281,
8.0,2021-05-06,good acting great plot twist,40,-0.4977341461223983,twist acting plot great good
9.0,2021-05-05,funny comedy come international stage last 7 year come outside US,124,-0.3048183852536409,come comedy year
9.0,2021-05-04,decided watch movie seeing recommended everywhere began film inferring title would really good apocalyptic movie came realise film metaphor Japanese wealth divide far people may go earn enough get entire film failed surprise though ending felt short,376,0.27392889735263143,film go would ending get
10.0,2021-05-01,Watch dont need say word trust,58,-0.4563950545076646,need say dont watch
10.0,2021-04-29,unlike justice league snyder cut parasite 4 hour long actually good balance comedy drama horror element razor precision therefore pretentious therefore kino,216,-0.09352969477833513,comedy good parasite
10.0,2021-04-28,One best film Ive ever seen life couldnt executed better Brilliant actor amazing script great twist marvelous,147,-0.2519962126348144,better brilliant twist life ever
10.0,2021-04-28,100 fresh baby puedes darle menos esto,44,-0.4885476813191241,
10.0,2021-04-27,movie masterpiece sens Parasite portrays intimate true social class movement character show difference class life occurs color photography speak without using word script amazing film elegant suspense doesnt show make audience scream Wow every moment think good movie explain social issue decadent society care losing position power,507,0.5747856196598603,social class audience without society
10.0,2021-04-27,masterpice heavy realistic critic society,60,-0.4518018221060275,society
10.0,2021-04-26,Brilliantly compelling commentary way rich feed poor vice versa although one side survival disturbing climax illustrates vividly great equalizing factor Masterful storytelling stick,271,0.03278419626668462,poor rich way great one
10.0,2021-04-24,film unpredictable creative funny suspenseful acting fantastic Best film Ive seen long time,121,-0.31170823385609653,film ive acting seen time
10.0,2021-04-24,invigorating engaging take class divide well meaning family film seems go many genre yet seamlessly,153,-0.23821651542990321,go take many family well
10.0,2021-04-24,film begin image pile sock drying near narrow window KiTaeks house life intermediate floor kind basement whose view overlook trash homeless person urinates four family member constantly dirty moving cramped room search free WiFi network neighborhood description family grotesque bourgeois description Park family grotesque latter inhabit spacious house created famous architect four member scattered around room get bored technology object disposal two core identical opposite father mother daughter son like reflection mirror Director Bong Joonho move caricature view social class whose stratification represented literal structure house see rich man house poor middle floor basement even precarious level play important role plot Parks wealth make naive ignorant curiosity world around due ease possession protagonist poverty motivates trickery ability create possible trick ascend socially take long family meet unemployed manage infiltrate wealthy house one one gaining trust new employer notion parasitism suggested title work perfectly describe central conflict first half narrative delightful comic farce plan devised father Song Kangho mother Chang Hyaejin daughter Park Sodam son Choi Woosik simple hilarious working thanks Parks innocence director deprived creating really exaggerated scene betting physical humor blow destiny contribute success mission viewer need show high degree indulgence believe twist turn well certain element suspense introduced along way Joonho much interested symbolic value action character verisimilitude plot becomes allegorical fable ant cicada fox chicken Fortunately suspense set Parasite take precaution expanding social scope visiting family situation precarious protagonist time reveal different way dealing difficulty parasitism KiTaek family seen possible way flood scene prof particularly effective affecting lower floor preserving upper floor Aesthetically project demonstrates pragmatic elegance director never sacrifice understanding name beauty filmmaker prof excellent mastery tone directing scribe touching drama dark suspense different yet organic permeable way Finally surprising narrative lead tragedy script see violence possible outcome clash extreme poverty ostentatious wealth boss hypocritical education even like employee despite subway smell restrained aggressiveness employee film build time bomb accentuating difference social injustice explodes bloody climax way allegorically represents class struggle idea possession appropriation contemporary era commendable text dedicates privileged space cell phone gourmet balcony back room many element representative time live son faced serious problem try put place rich friend would Min situation ? asks sister reply Min would never situation Perhaps best summary tragicomic discourse according social mobility illusion Hollywood dream affective reconciliation rich poor deserve ridiculed family occupy Park home ultimate symbol success necessary another family leave even force ascend top pyramid way war,4489,9.71991133131929,family house way social rich
7.0,2021-04-23,good movie http123telugumoviehdcom,39,-0.5000307623232169,good movie
9.0,2021-04-23,brilliant premise clever writing style thats uniquely Theres something anyone enjoy httpsletterboxdcomjosephtomastikfilmparasite2019,183,-0.169318029405347,thats something brilliant
7.0,2021-04-23,overrated still good,36,-0.5069206109256725,still good
10.0,2021-04-23,Absolutely stunning every way Filmed beautifully amazing story twist turn,89,-0.3851999522822898,turn twist every amazing way
7.0,2021-04-23,wonder long took writer come story like appreciate every technician actor who part project giving audience film unlike others,214,-0.09812292717997222,come audience every like story
9.0,2021-04-20,Normally Im much Korean entertainment Korean entertainment ever consumed PUBG didnt know expect begun watching film saw blank slate preformed opinion whatsoever time seen Korean film Train Busan made Bong JoonHo watched somewhere middle coming TV way consider first Korean film watched Parasite film make u feel uncomfortable purpose make u think situation like Kim family desparate need money son house get fake degree teach rich family house learns whole family slowly manipulates mistress house hiring family member Afterwards family start getting already existing servant fired false accusation completely take house Things dont go well Kim family one day decide live mansion Park family away previous cook come back find member family hide fight accidentally kill moment Park family come backnThey hide table night find perfect opportunity escape Later DaeWoos birthday cook husband come hiding kill KiJung family completely separated KiTaek hiding basement cook husband hiding part film dont like KiTaek kill Mr Park many people defending part saying last straw KiTaek control emotion scene would made sense either KiTaek shown mentally unstable beginning Mr Park hated KiTaek really deep reason body smell Nothing justifies act liked everything movie uneasy feeling able invoke acting dialogue story everything phenomenal Parasite completely life Oscar winner Although mature audience wont mind showing someone hasnt watched already masterpiece deserves popularity got Bong JoonHo shall remembered day come,2550,5.266772517932139,family house come korean watched
10.0,2021-04-18,great movie amazing visual lenguage make feel disturbed funny clever,98,-0.36453040647492296,feel make amazing great movie
10.0,2021-04-18,painful watching,27,-0.5275901567330393,watching
8.0,2021-04-17,movie important reporting social inequality seen big difference house two family live employment life easilier rich family e difficulty poor family deal Another thing well expressed movie selfishness dominant class man hided basement killed bos say poor smell man lost life Also movie handle well belonging dominant class brings symbol rich family daughers access foreign language class youngest son access art class addition rely service one domestic employee reservation movie history would better exploited proposed collective response social inequality response social ascension people desired poor family soon way would save father stayed rich house basement Finally actor performance script well directed knowing give drama tone even comedy tone necessary,1268,2.3225105484827697,family class poor rich social
10.0,2021-04-17,Cool movie chilling scene,32,-0.5161070757289467,scene movie
10.0,2021-04-12,movie doesnt waste minute Seamless entertaining story,67,-0.4357255087002977,story movie
10.0,2021-04-09,One favorite movie time Funny riveting beautifully shot amazing work crew Highly Recommend 100100,131,-0.2887420718479111,favorite work amazing time one
